Type;SIRET;Numero PV;Raison sociale;Adresse;CP;UL;Ville;Département;Région;IDCC;FD;Lib IDCC;Date;Coll;Inscrits;Votants;sve_total;CGT;CFDT;CGT-FO;CFTC;CFE-CGC;SOLIDAIRES;UNSA;AUTRES;siret;coordonneeLambertAbscisseEtablissement;coordonneeLambertOrdonneeEtablissement;longitude;latitude
CSE;51004153600028;4901027;PALMELIT SAS;2214 BD DE LA LIRONDE;34980;GANGES;MONTFERRIER SUR LEZ;34;Occitanie;;;;03/07/2023;5;17;17.0;16.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;51004153600028;769707.8590379853;6284000.293669041;3.863845;43.651613
CSE;46080031100025;5045374;SOMIMON;281 AVENUE DU MARCHE GARE;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;;;;05/12/2023;5;16;15.0;14.0;0.0;10.0;4.0;0.0;0.0;0.0;0.0;0.0;46080031100025;771094.1723120601;6276721.115076371;3.8800179999999993;43.58598299999999
CSE;32735516000166;5247434;ACPPA LES COURALIES;13 RUE DE NAZARETH;34090;MONTPELLIER;MONTPELLIER;34;Occitanie;;;;07/06/2024;1;79;20.0;19.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;32735516000166;771184.8319530219;6280743.198391515;3.8816960000000003;43.62216099999999
CSE;32735516000166;5247464;ACPPA LES COURALIES;13 RUE DE NAZARETH;34090;MONTPELLIER;MONTPELLIER;34;Occitanie;;;;07/06/2024;2;32;5.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;32735516000166;771184.8319530219;6280743.198391515;3.8816960000000003;43.62216099999999
Carence;79491770800024;711432;3MK ROLLAND;52-54 AVENUE PIERRE VERDIER;34500;BEZIERS;BEZIERS;34;Occitanie;843;FD CGT AGRO ALIMENTAIRE, FORET;;15/10/2024;;18;;;;;;;;;;;79491770800024;718870.6609364895;6249520.788492189;3.2326019999999995;43.34458199999999
Carence;84277808600020;155978;500 AGDE;2 RUE VICTOR DE MAULEON;34300;AGDE PEZENAS;AGDE;34;Occitanie;3237;FD CGT COMMERCE;;17/11/2022;;11;;;;;;;;;;;84277808600020;740001.6068795471;6245626.300143465;3.49276;43.30867499999998
Carence;49022978800032;4560;A2MICILE MONTPELLIER SUD;6 RUE DE L ABRIVADO;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;3127;FD CGT COMMERCE;;26/01/2021;;72;;;;;;;;;;;49022978800032;771794.9152543243;6277128.763778937;3.888748;43.589579999999984
Carence;49871959000024;605768;AASD;73 AVENUE CAMILLE SAINT SAENS;34500;BEZIERS;BEZIERS;34;Occitanie;3127;FD CGT COMMERCE;;30/01/2024;;88;;;;;;;;;;;49871959000024;718183.6086669702;6249367.621980481;3.2241279999999994;43.34322199999999
Carence;82436294100026;354;ABCIS BY AUTOSPHERE;AV DE SETE;34300;AGDE PEZENAS;AGDE;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;;02/03/2021;;15;;;;;;;;;;;82436294100026;739067.89;6245848.76;3.4812749943905454;43.310727955863555
Carence;34967758300040;106195;ABCIS PEZENAS BY AUTOSPHERE;RUE DES FRERES BOUILLON;34120;AGDE PEZENAS;PEZENAS;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;;30/07/2022;;19;;;;;;;;;;;34967758300040;733298.6703115061;6261005.810169172;3.4111780000000005;43.447374999999994
Carence;39342108600041;675110;ABERIA TELECOMMUNICATIONS;229  RUE ALPHONSE BEAU DE ROCHAS;34500;BEZIERS;BEZIERS;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;;04/06/2024;;26;;;;;;;;;;;39342108600041;717866.9972593166;6252695.977905025;3.2203400000000006;43.373171999999975
Carence;50868401600035;40188;ABS LOGISTIQUE;ROUTE DES PLAINES;34110;MONTPELLIER;MIREVAL;34;Occitanie;;;;01/09/2021;;0;;;;;;;;;;;50868401600035;765878.6117359597;6269848.977505574;3.814585999999999;43.52465899999998
Carence;50868401600035;42528;ABS LOGISTIQUE;ROUTE DES PLAINES;34110;MONTPELLIER;MIREVAL;34;Occitanie;16;FD CGT TRANSPORT;;01/09/2021;;42;;;;;;;;;;;50868401600035;765878.6117359597;6269848.977505574;3.814585999999999;43.52465899999998
Carence;44201539200040;210102;ACCESS GLOBAL SECURITY;265 RUE D ELA GARRIGUETTE;34130;LUNEL;ST AUNES;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;;08/03/2023;;14;;;;;;;;;;;44201539200040;778528.2878368044;6283800.584388822;3.9731100000000006;43.64889299999998
Carence;85057933500025;707413;ASSOCIATION CENTRES DE SANTE TETIAROA;49 B AV GEORGES CLEMENCEAU;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1619;FD CGT SANTE, AS;;03/09/2024;;38;;;;;;;;;;;85057933500025;770263.0293386217;6278504.603618192;3.869973999999999;43.60211199999999
Carence;49189213900016;121660;ASSOCIATION DE GESTION DU CNAM EN REGION OCCITANIE;989  RUE DE LA CROIX VERTE;34090;MONTPELLIER;MONTPELLIER;34;Occitanie;1516;FD CGT FERC;;28/06/2022;;19;;;;;;;;;;;49189213900016;768030.0886713078;6283062.450709332;3.8429309999999997;43.64333799999998
Carence;77605625100049;716111;ASSOCIATION DIOCESAINE DE MONTPELLIER;31 T AV SAINT LAZARE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;5017;FD CGT ORGANISMES SOCIAUX;;03/10/2024;;37;;;;;;;;;;;77605625100049;771677.9289226413;6280685.815191422;3.8877949999999992;43.621595
Carence;38261949200046;577598;ASSOCIATION FARE FOYER CLAIRE JEAN RIGAUD;4 A CHEMIN DES CENTURIONS;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;783;FD CGT SANTE, AS;;26/12/2023;;13;;;;;;;;;;;38261949200046;773074.4597013842;6282504.225208808;3.905349;43.63781299999997
Carence;77606109500019;466203;ASSOCIATION LA GERBE;19 RUE CHAPTAL;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1518;FD CGT FERC 1/2 ET FD CGT SPECTACLE 1/2;;06/09/2023;;14;;;;;;;;;;;77606109500019;770287.2794929683;6278839.978306755;3.8703200000000004;43.605126999999996
Carence;77606109500019;466203;ASSOCIATION LA GERBE;19 RUE CHAPTAL;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1518;FD CGT FERC 1/2 ET FD CGT SPECTACLE 1/2;;06/09/2023;;14;;;;;;;;;;;77606109500019;770287.2794929683;6278839.978306755;3.8703200000000004;43.605126999999996
Carence;41196864700049;503222;ASSOCIATION UNISONS;475 AVENUE DU COMTE DE NICE;34080;MONTPELLIER;MONTPELLIER;34;Occitanie;9999;SANS FD;;05/12/2023;;15;;;;;;;;;;;41196864700049;765637.9087624319;6282876.871659994;3.813269;43.64189399999998
Carence;48505223700024;240915;ASSOCIATION VITALITE 34;14 ESPLANADE DE L EUROPE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;2941;FD CGT ORGANISMES SOCIAUX;;03/04/2023;;25;;;;;;;;;;;48505223700024;772244.8726468654;6279178.513725457;3.8946050000000008;43.60797599999999
Carence;41263699500026;240027;ASSOCITATION GUTENBERG-GRABELS;2  PL JEAN JAURES;34790;MONTPELLIER;GRABELS;34;Occitanie;1261;FD CGT SPECTACLE;;21/04/2023;;23;;;;;;;;;;;41263699500026;764703.0840953614;6283496.045495604;3.8017649999999996;43.64755099999999
Carence;53416742400017;432187;ATELIER INDUSTRIEL DU SUD;19  AV DE L INDUSTRIE;34340;SETE;MARSEILLAN;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;;23/10/2023;;19;;;;;;;;;;;53416742400017;742445.9641469413;6251199.899067555;3.5233249999999994;43.358671999999984
Carence;37835773500034;604535;AUDIT COMPTABILITE CONSULTANT ESPACE SUD CONSEIL SARL;912  RUE DE LA CROIX VERTE;34090;MONTPELLIER;MONTPELLIER;34;Occitanie;787;FD CGT SOCIETES D'ETUDE;;08/02/2024;;17;;;;;;;;;;;37835773500034;767980.3024134281;6283121.714502972;3.8423220000000002;43.64387599999998
Carence;37835773500034;610299;AUDIT COMPTABILITE CONSULTANT ESPACE SUD CONSEIL SARL;912  RUE DE LA CROIX VERTE;34090;MONTPELLIER;MONTPELLIER;34;Occitanie;787;FD CGT SOCIETES D'ETUDE;;08/02/2024;;17;;;;;;;;;;;37835773500034;767980.3024134281;6283121.714502972;3.8423220000000002;43.64387599999998
Carence;41847919200019;474612;AUTOCAR THERON;33  AV DE BEZIERS;34490;BEZIERS;THEZAN-LES-BEZIERS;34;Occitanie;16;FD CGT TRANSPORT;;17/11/2023;;14;;;;;;;;;;;41847919200019;713593.6670266222;6257753.785664655;3.167772999999999;43.418768
Carence;49016875400037;11564;AVS SERVICES;610 RUE DE LA CROIX DE LAVIT;34090;MONTPELLIER;MONTPELLIER;34;Occitanie;3127;FD CGT COMMERCE;;01/03/2021;;50;;;;;;;;;;;49016875400037;767727.2373647812;6282661.553733014;3.839125999999999;43.639759999999974
Carence;88801957700020;296571;AWOX;183  AV HENRI BECQUEREL;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;;14/06/2023;;16;;;;;;;;;;;88801957700020;774010.8798803721;6279467.631884237;3.9165129999999997;43.61039499999998
Carence;81511223000017;422399;AX EAU II;1025 AVENUE HENRI BECQUEREL;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;;21/09/2023;;20;;;;;;;;;;;81511223000017;773874.5085054339;6279374.243016422;3.914811;43.60956899999999
Carence;85394147400027;514397;AXIOCAP;143  RUE ALBERT VIGER;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;;01/12/2023;;22;;;;;;;;;;;85394147400027;768560.0203995497;6277997.132912074;3.848822;43.597712999999985
Carence;38293072500058;143023;AXODE;ZAC DE LA PETITE CAMARGUE;34400;LUNEL;LUNEL;34;Occitanie;650;FD CGT TRAVAILLEURS DE LA METALLURGIE;;22/10/2022;;13;;;;;;;;;;;38293072500058;792128.447161078;6288434.584201108;4.14245;43.688946999999985
Carence;44256956200014;481260;AYERS ROCK MONTPELLIER;108  RUE DE RHODES;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;;23/12/2023;;16;;;;;;;;;;;44256956200014;772360.4356702123;6279108.134382719;3.8960260000000004;43.607331
Carence;82139715500010;758116;AZAE MONTPELLIER EST;720 AVENUE DE L EUROPE;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;3127;FD CGT COMMERCE;;23/12/2024;;26;;;;;;;;;;;82139715500010;773007.0349436249;6281681.64652025;3.904397;43.63041899999999
Carence;63268030200031;604211;AZAIS ET POLITO;RUE DE BRUXELLES;34200;SETE;SETE;34;Occitanie;1396;FD CGT AGRO ALIMENTAIRE, FORET;;09/02/2024;;30;;;;;;;;;;;63268030200031;756965.3297505322;6257831.883462871;3.7030569999999994;43.417318999999985
Carence;48871438700047;351067;B AB + SOFTWARE 70668;137 RUE CLAUDE BALASTRE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;;06/07/2023;;16;;;;;;;;;;;48871438700047;769630.3968741988;6275362.295799548;3.861716999999999;43.57390299999997
Carence;34360285000012;138164;BAGATELLE;467 RUE DE LA ROQUETURIERE;34090;MONTPELLIER;MONTPELLIER;34;Occitanie;992;FD CGT AGRO ALIMENTAIRE, FORET;;17/10/2022;;17;;;;;;;;;;;34360285000012;771499.1487732432;6281622.763058778;3.8857109999999997;43.63004299999998
Carence;38955951900050;553791;BATIFINI;126 RUE DE LA SARRIETTE;34130;LUNEL;ST AUNES;34;Occitanie;3043;FD CGT PORTS ET DOCKS;;01/12/2023;;14;;;;;;;;;;;38955951900050;778409.3882411411;6283729.9879442;3.971625999999999;43.648270999999994
Carence;79234980500012;553533;B.E.I.;58  ALL JOHN BOLAND;34500;BEZIERS;BEZIERS;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;;08/01/2024;;11;;;;;;;;;;;79234980500012;718234.7120341411;6251393.892795103;3.2248289999999997;43.361448999999986
Carence;43384947800030;542248;BELLEVILLE SARL;RUE DE LA MARBRERIE;34740;MONTPELLIER;VENDARGUES;34;Occitanie;16;FD CGT TRANSPORT;;08/12/2023;;46;;;;;;;;;;;43384947800030;776788.0347030215;6284080.6874752;3.951588999999999;43.651604
Carence;38769782400028;520661;BENPHICA;48 RUE GERRY ROUFS;34500;BEZIERS;BEZIERS;34;Occitanie;2216;FD CGT COMMERCE;;07/12/2023;;47;;;;;;;;;;;38769782400028;716962.791510171;6251864.048887497;3.209162000000001;43.365709999999986
Carence;51869130800051;417805;BEZIERS TRUCKS SERVICES;AV DE L'EUROPE;34350;BEZIERS;VENDRES;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;;28/09/2023;;21;;;;;;;;;;;51869130800051;717827.2150795438;6244256.328437987;3.2195599999999995;43.297250999999996
Carence;84213946100029;63371;BEZIGONE;3 CARREFOUR L HOURS;34500;BEZIERS;BEZIERS;34;Occitanie;1501;FD CGT COMMERCE;;07/03/2022;;24;;;;;;;;;;;84213946100029;718266.3558307805;6248573.050892979;3.22512;43.336071999999994
Carence;39280784800065;118031;BGE OUEST HERAULT;5  RUE PAUL LANGEVIN;34500;BEZIERS;BEZIERS;34;Occitanie;1516;FD CGT FERC;;10/06/2022;;18;;;;;;;;;;;39280784800065;721120.6252855812;6247695.969845946;3.2602610000000003;43.32810299999999
Carence;40250599400069;364252;BIONATICS;1722  RUE DE MALBOSC;34080;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;;31/07/2023;;12;;;;;;;;;;;40250599400069;766845.6937619325;6282171.550495832;3.828141;43.635435
Carence;84121910800021;273662;BIOTOPE COMMUNICATION EDITION;30 BD MARECHAL FOCH;34140;SETE;MEZE;34;Occitanie;86;FD CGT FILPAC;;11/05/2023;;15;;;;;;;;;;;84121910800021;749063.8081111397;6258700.133471964;3.6056240000000006;43.425718999999994
Carence;38259216000073;124435;BIP INFORMATION PROFESSIONNELLE;8 AVENUE RICARDO MAZZA;34630;AGDE PEZENAS;SAINT THIBERY;34;Occitanie;3230;FD CGT FILPAC;;28/06/2022;;22;;;;;;;;;;;38259216000073;734276.2196139861;6254324.917932063;3.4228069999999997;43.38722499999999
Carence;81793154600011;664398;BISTROT ROMAIN;216  RUE DE RHODES;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;;17/05/2024;;18;;;;;;;;;;;81793154600011;772369.7972243961;6279215.497322691;3.8961569999999996;43.60829599999999
Carence;84030879500011;5513;BOULANGERIE ANGE;29  RUE DES FOURNELS;34400;LUNEL;LUNEL;34;Occitanie;843;FD CGT AGRO ALIMENTAIRE, FORET;;06/04/2021;;18;;;;;;;;;;;84030879500011;790157.4685194003;6287175.882812595;4.1177909999999995;43.67787599999998
Carence;90046512100011;713632;BOULANGERIE PATISSERIE CLAUDETTE;125  MTE MONTEE DES PICADOUS;34980;GANGES;MONTFERRIER SUR LEZ;34;Occitanie;843;FD CGT AGRO ALIMENTAIRE, FORET;;02/10/2024;;29;;;;;;;;;;;90046512100011;769542.7199728334;6285939.145499406;3.8620609999999997;43.66907399999997
Carence;90046512100011;715490;BOULANGERIE PATISSERIE CLAUDETTE;125  MTE MONTEE DES PICADOUS;34980;GANGES;MONTFERRIER SUR LEZ;34;Occitanie;843;FD CGT AGRO ALIMENTAIRE, FORET;;02/10/2024;;29;;;;;;;;;;;90046512100011;769542.7199728334;6285939.145499406;3.8620609999999997;43.66907399999997
Carence;81253709000027;536034;BRASSERIE GUSTO;AV PIERRE BEREGOVOY;34420;BEZIERS;VILLENEUVE LES BEZIERS;34;Occitanie;1979;FD CGT COMMERCE;;13/02/2024;;12;;;;;;;;;;;81253709000027;722136.9505217244;6246975.394227557;3.272754;43.32158999999998
Carence;81253709000027;542794;BRASSERIE GUSTO;AV PIERRE BEREGOVOY;34420;BEZIERS;VILLENEUVE LES BEZIERS;34;Occitanie;1979;FD CGT COMMERCE;;13/02/2024;;12;;;;;;;;;;;81253709000027;722136.9505217244;6246975.394227557;3.272754;43.32158999999998
Carence;89176202300010;363085;BRICKS;246 RUE DE L ESPEROU;34090;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;;14/06/2023;;27;;;;;;;;;;;89176202300010;769081.6742887814;6282342.215402596;3.855863;43.63675599999998
Carence;47080010300033;488299;BRUN CECCOTTI MEDITERRANEE;72  BD PENELOPE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;2609;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;28/11/2023;;17;;;;;;;;;;;47080010300033;773747.4487408048;6278712.78007543;3.913142999999999;43.60363099999999
Carence;38458631900012;675361;BUFFAL HERAULT;RTE DE BESSAN, AVENUE DE LA VOIE DOMIT;34500;BEZIERS;BEZIERS;34;Occitanie;1979;FD CGT COMMERCE;;25/05/2024;;22;;;;;;;;;;;38458631900012;720001.0173070191;6249889.271593368;3.2465490000000004;43.347865999999996
Carence;52751480600019;281135;BURGER AVENUE 500;185 AVENUE DU MAS D ARGELLIERS;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1501;FD CGT COMMERCE;;16/03/2023;;48;;;;;;;;;;;52751480600019;771923.5490846484;6276976.717295772;3.8903189999999994;43.58819899999998
Carence;32661517600020;58209;CABINET BARTHES;7 AVENUE DU MARECHAL FOCH;34500;BEZIERS;BEZIERS;34;Occitanie;1527;FD CGT COMMERCE;;14/02/2022;;17;;;;;;;;;;;32661517600020;717478.426874995;6249602.65511575;3.215444;43.34535399999998
Carence;33793837700021;465373;CABINET EXPERTISE COMPTABLE ET FISCALE;RUE AUGUSTIN JEAN FRESNEL;34500;BEZIERS;BEZIERS;34;Occitanie;787;FD CGT SOCIETES D'ETUDE;;09/11/2023;;13;;;;;;;;;;;33793837700021;718011.9795401918;6252322.778553525;3.2221149999999996;43.369810999999984
Carence;45302634600016;736188;CABINET SARTRE;3  RUE DE L INDUSTRIE;34880;MONTPELLIER;LAVERUNE;34;Occitanie;787;FD CGT SOCIETES D'ETUDE;;18/11/2024;;20;;;;;;;;;;;45302634600016;765699.7818311704;6276328.387556534;3.8132000000000006;43.58297000000001
Carence;45302634600016;738165;CABINET SARTRE;3  RUE DE L INDUSTRIE;34880;MONTPELLIER;LAVERUNE;34;Occitanie;787;FD CGT SOCIETES D'ETUDE;;18/11/2024;;20;;;;;;;;;;;45302634600016;765699.7818311704;6276328.387556534;3.8132000000000006;43.58297000000001
Carence;37822861300030;71111;CABINET SIRAGUSA;1025  AV HENRI BECQUEREL;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;2543;FD CGT SOCIETES D'ETUDE;;14/04/2022;;16;;;;;;;;;;;37822861300030;773874.5085054339;6279374.243016422;3.914811;43.60956899999999
Carence;30116899300055;37680;CABIRON TRAITEUR;304  RUE DE LA JASSE DE MAURIN;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;;06/07/2021;;14;;;;;;;;;;;30116899300055;769724.9110780789;6276045.669752295;3.8629789999999997;43.58004199999997
Carence;44153771900052;603036;CAPELLI TRANSPORTS;47  IMP DE CREVE COEUR;34200;SETE;SETE;34;Occitanie;16;FD CGT TRANSPORT;;26/01/2024;;34;;;;;;;;;;;44153771900052;757675.1861134475;6258106.3593760785;3.7118479999999985;43.41973099999999
Carence;41876397500012;92822;CAPRIM;PL PAUL BEC;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1527;FD CGT COMMERCE;;04/07/2022;;14;;;;;;;;;;;41876397500012;771578.5668808594;6279193.89552319;3.886357;43.608181999999985
Carence;44073177600017;1948;CARIMA EURL;6 AVEUE DES METIERS D ART;34500;BEZIERS;BEZIERS;34;Occitanie;1760;FD CGT COMMERCE;;04/03/2021;;14;;;;;;;;;;;44073177600017;720642.1992953582;6250199.332981877;3.2544649999999997;43.350636999999985
Carence;42916379300012;57036;CAUSERA CHRISTOPHE;302 ROUTE DE PEZENAS;34500;BEZIERS;BEZIERS;34;Occitanie;7018;;;14/02/2022;;14;;;;;;;;;;;42916379300012;719950.1096756367;6251153.009515869;3.24597;43.359235999999996
Carence;42810855900017;335050;CAVES LANGUEDOC ROUSSILLON;610 RUE ALFRED NOBEL;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;493;FD CGT AGRO ALIMENTAIRE, FORET;;10/07/2023;;14;;;;;;;;;;;42810855900017;773672.6514837126;6279524.0676379865;3.912332999999999;43.61093799999998
Carence;52914214300039;558403;CB DETECTIONS;7 A RUE DU BOURRELIER;34230;AGDE PEZENAS;PAULHAN;34;Occitanie;2543;FD CGT SOCIETES D'ETUDE;;08/01/2024;;14;;;;;;;;;;;52914214300039;736573.074667461;6269912.772821031;3.45224;43.527347999999975
Carence;85161544300013;697135;CDR ST JEAN DE VEDAS;81 RUE PIERRE ET MARIE CURIE;34430;MONTPELLIER;ST JEAN DE VEDAS;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;;11/07/2024;;15;;;;;;;;;;;85161544300013;768320.7417581435;6276316.795023798;3.845637;43.582617999999975
Carence;41465429300029;625099;CELESTIN CHARPENTES;11  RUE DE LA SYRAH;34800;BEZIERS;CLERMONT L HERAULT;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;07/03/2024;;19;;;;;;;;;;;41465429300029;736618.5062757381;6280054.052203257;3.4535220000000004;43.61858999999999
Carence;41465429300029;630497;CELESTIN CHARPENTES;11  RUE DE LA SYRAH;34800;BEZIERS;CLERMONT L HERAULT;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;07/03/2024;;19;;;;;;;;;;;41465429300029;736618.5062757381;6280054.052203257;3.4535220000000004;43.61858999999999
Carence;43015972300021;432835;CENATIEMPO;510  AV GEORGES FRECHE;34170;MONTPELLIER;CASTELNAU-LE-LEZ;34;Occitanie;843;FD CGT AGRO ALIMENTAIRE, FORET;;05/10/2023;;20;;;;;;;;;;;43015972300021;773167.8365204771;6281113.314063356;3.9063079999999992;43.62528899999999
Carence;84447120100013;47660;CENTRE DE SANTE DENTAIRE DENTEGO MONTPELLIER;31 BOULEVARD SARRAIL;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1619;FD CGT SANTE, AS;;16/12/2021;;17;;;;;;;;;;;84447120100013;771105.2604750402;6279479.692568605;3.880535999999999;43.61080099999998
Carence;32582508100038;184924;CENTRE INFORMATION AUX DROITS DES FEMMES;2 RUE DE LA VIEILLE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;9999;SANS FD;;28/11/2022;;30;;;;;;;;;;;32582508100038;770823.1871237878;6279354.514495282;3.877026;43.60970299999998
Carence;89935769300014;733229;CENTRE TECHNIQUE DE L'HABITAT HERAULT;116 IMPASSE LOUIS FERDINAND HEROLD;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;158;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;15/11/2024;;10;;;;;;;;;;;89935769300014;769212.4390418784;6275608.610839011;3.8565779999999994;43.576159999999994
Carence;32550634300046;710562;C F M B;ALL ROLAND MORENO;34410;BEZIERS;SAUVIAN;34;Occitanie;573;FD CGT COMMERCE;;18/09/2024;;15;;;;;;;;;;;32550634300046;719633.0572217167;6244637.56507157;3.2418149999999994;43.30063299999998
Carence;40424480800030;284677;C G C;RTE DE PERET;34230;AGDE PEZENAS;ADISSAN;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;30/05/2023;;17;;;;;;;;;;;40424480800030;734032.6583856322;6271363.089832725;3.4209230000000006;43.540522999999986
Carence;48963440200031;740471;CHKAF AZIZ;ZAC LES PORTES DE SAUVIAN;34410;BEZIERS;SAUVIAN;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;19/11/2024;;0;;;;;;;;;;;48963440200031;719633.0572217167;6244637.56507157;3.2418149999999994;43.30063299999998
Carence;53196369200029;255781;CILOA;356 RUE MAURICE BEJART;34080;MONTPELLIER;MONTPELLIER;34;Occitanie;3108;;;13/02/2023;;12;;;;;;;;;;;53196369200029;766406.9215446784;6280307.631562932;3.822465;43.61870599999999
Carence;81250052800029;361704;CITYA BELVIA MONTPELLIER;501 RUE DENIS PAPIN;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1527;FD CGT COMMERCE;;05/06/2023;;26;;;;;;;;;;;81250052800029;773274.9140660174;6279446.683221581;3.907397;43.610282999999974
Carence;82396867200019;662843;CLAMAX;99  RTE DE LA POMPIGNANE;34170;MONTPELLIER;CASTELNAU-LE-LEZ;34;Occitanie;3127;FD CGT COMMERCE;;28/05/2024;;29;;;;;;;;;;;82396867200019;772531.8069488845;6281437.036417824;3.8984759999999996;43.62826699999999
Carence;82396867200019;675226;CLAMAX;99  RTE DE LA POMPIGNANE;34170;MONTPELLIER;CASTELNAU-LE-LEZ;34;Occitanie;3127;FD CGT COMMERCE;;28/05/2024;;0;;;;;;;;;;;82396867200019;772531.8069488845;6281437.036417824;3.8984759999999996;43.62826699999999
Carence;31357898100026;438780;CLAUDE MAUREL ENTREPRISE;3  AV DU CAPISCOL;34500;BEZIERS;BEZIERS;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;30/10/2023;;19;;;;;;;;;;;31357898100026;719761.9935825674;6247795.017173277;3.2435229999999997;43.329033
Carence;31698005100015;762998;CLINIQUE PASTEUR;3 RUE PASTEUR;34120;AGDE PEZENAS;PEZENAS;34;Occitanie;2264;FD CGT SANTE, AS;;09/01/2024;;37;;;;;;;;;;;31698005100015;734284.6703900069;6262016.515730858;3.4234199999999992;43.45642099999997
Carence;80039129400025;251856;CLOUD IMAGING;1350 AVENUE ALBERT EINSTEIN - BATIMENT;34967;MONTPELLIER;MONTPELLIER CEDEX 2;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;;01/03/2023;;17;;;;;;;;;;;80039129400025;773752.7491760693;6279434.631196057;3.913312;43.61012499999999
Carence;50151054900014;212267;CLUB 7;448 RUE DE LA ROQUETURUERE;34090;MONTPELLIER;MONTPELLIER;34;Occitanie;2511;FD CGT FERC 1/2 ET FD CGT SPECTACLE 1/2;;30/01/2023;;20;;;;;;;;;;;50151054900014;771375.7305271245;6281765.090200458;3.8842019999999997;43.63133599999999
Carence;44961505300013;481214;COMPAGNIE DES PISCINES DE L'HERAULT;150  AV ALPHONSE BEAU DE ROCHAS;34170;MONTPELLIER;CASTELNAU-LE-LEZ;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;20/11/2023;;15;;;;;;;;;;;44961505300013;774985.7130868033;6282654.243199986;3.929047999999999;43.63896299999998
Carence;89542002400039;503700;COMPTOIR AGRICOLE LEON VALETTE ET CIE;62  AV DE LA SALAMANE;34800;BEZIERS;CLERMONT L HERAULT;34;Occitanie;1077;FD CGT AGRO ALIMENTAIRE, FORET;;01/12/2023;;16;;;;;;;;;;;89542002400039;737563.5889754475;6279277.895363379;3.46517;43.61155699999999
Carence;82467981500038;755287;CONEXIO TELECOM;385  BD ROBERT KOCH;34500;BEZIERS;BEZIERS;34;Occitanie;2148;FD CGT FAPT;;18/12/2024;;29;;;;;;;;;;;82467981500038;720573.4947543619;6251889.637721268;3.2536850000000004;43.36584499999999
